Department,NO,Name,Credit,Description,is_fall,is_spring,is_summer
RPTS,604,Principles of Community and Community Development,3,Examines different theories about community development as well as the concept of community; explores measurement and other methodological issues in the conduct of basic and applied community research. Prerequisite: Graduate classification.,TRUE,TRUE,FALSE
RPTS,605,Community Organization,3,"Examines how community organization and institutions differ and result from diverse social, cultural and demographic factors; explores how these factors restructure communities over time and community responses to restructuring. Prerequisite: Graduate classification.",FALSE,TRUE,FALSE
RPTS,606,Overview of Tourism,3,Theoretical introduction to the field of tourism sciences; the cooperative and dynamic nature of decision-making in tourism; the contributions made by various disciplines towards understanding the consequences of tourism trade and activity; and identification of critical issues in the study of travel and tourism.,FALSE,TRUE,FALSE
RPTS,609,"Social, Economic and Cultural Issues in Outdoor Recreation and Natural Resources",3,"Survey of socio-economic and cultural characteristics impinging on provision of outdoor recreation opportunities in urban and non-urban settings; implications of social and cultural factors on recreation resource use patterns, resource development and policy issues.",TRUE,TRUE,FALSE
RPTS,615,"Analytic Techniques in Recreation, Parks and Tourism",3,Analysis of current research; instruments and analytic techniques used in the selection and formulation of research problems.,TRUE,FALSE,FALSE
RPTS,620,Interdisciplinary Seminar in Prevention Science,1,"Contemporary research programs that represent the interdisciplinary field of prevention science; strengths and limitations of diverse theoretical and conceptual bases of research in prevention science; application of research findings to issues related to the prevention of mental, emotional, and physical health problems and the promotion of well-being. May be taken 3 times for credit. Prerequisite: Graduate standing and either admission to the interdisciplinary graduate certificate in prevention science program or approval of instructor. Cross Listing: COMM 671, HLTH 671 and SPSY 620.",FALSE,TRUE,FALSE
RPTS,626,Social Impacts of Tourism,3,"Analysis of social, cultural and political impacts associated with travel behavior and tourism development, emphasizing a case study approach; theories and methods for assessing individual, community and organization impacts at local and regional levels; host/guest interactions; evaluation of processes of tourism planning and decision-making; and qualitative and quantitative measures for assessing social impacts. Prerequisite: RPTS 606 or approval of instructor.",TRUE,FALSE,FALSE
RPTS,646,Heritage Tourism,3,"Comprises a transdisciplinary examination of contemporary research and practice in heritage tourism and public culture; encourages to deploy a variety of disciplinary outlooks to explore the representation of peoples, places and pasts in a range of settings from the indigenous/sacred to the post industrial/post colonial.",TRUE,TRUE,FALSE
RPTS,655,Applied Biodiversity Science I,3,"Students will study in the areas of Conservation genetics, metapopulations, landscape ecology, and ecosystem management. Prerequisite(s): Graduate classification. Cross Listing: WFSC 655/RPTS 655.",FALSE,TRUE,FALSE
RPTS,666,"Parks, Tourism and the Natural Environment",3,"Parks, Tourism and the Natural and Cultural Environment .  Analysis of natural and cultural resource management in the United States; emphasis on federal policy and the influence by political processes at the national, regional, and local levels; case studies to illustrate conceptual and legal frameworks in real world contexts, including the policy and politics of tourism and recreation, endangered species, contested history, and Native American traditions and sovereignty. Prerequisite: RPTS 602 or approval of instructor.",FALSE,TRUE,FALSE
RPTS,670,Youth Development Programs and Services,3,"Principles and practices of youth development supports, opportunities, programs and services; emphasis on the role of out-of-school time settings in youth development; programming considerations related to gender, disability and culture; introduction to evaluation and financing of youth development programs.",TRUE,FALSE,FALSE
RPTS,678,Latent Variable Model Applications in the Leisure Sciences,3,"Introduction to structural equation modeling (SEM); background on conceptual issues, application of the method, and insight on SEM software; measurement theory, missing data analysis, non-normal data, confirmatory factor analysis, path analysis, multi-group models. Prerequisites: STAT 636 or approval of instructor.",TRUE,FALSE,FALSE
RPTS,689,Special Topics in...,4,Selected topics in an identified area of recreation and resources development. May be repeated for credit. Prerequisite: Approval of department head.,FALSE,TRUE,FALSE
RUSS,101,Beginning Russian I,4,"(RUSS 1411, 1511) Beginning Russian I.   Elementary language study with oral, written and reading practice. Attention given to background for conversation. Part of class preparation will be done in language laboratory.",TRUE,TRUE,FALSE
RUSS,102,Beginning Russian II,4,"(RUSS 1412, 1512) Beginning Russian II.   Continuation of RUSS 101. Part of class preparation will be done in language laboratory. Prerequisite: RUSS 101.",TRUE,TRUE,FALSE
RUSS,201,Intermediate Russian I,3,"(RUSS 2311) Intermediate Russian I.   Continuation and review of grammar, selected readings; material to develop conversational and reading ability. Prerequisite: RUSS 102.",TRUE,TRUE,FALSE
RUSS,202,Intermediate Russian II,3,(RUSS 2312) Intermediate Russian II.   Continuation of RUSS 201. Readings taken from standard works. Prerequisite: RUSS 201.,TRUE,TRUE,FALSE
RUSS,211,Russian Conversation,3,Development of conversational skills in Russian; building of active vocabulary; exercises with emphasis on correct diction; oral presentations; skits; dialogues; discussion of current events; conducted in Russian. Prerequisite: RUSS 102 or equivalent.,TRUE,TRUE,FALSE
RUSS,221,Field Studies I,3,"Russian language and culture, taught in the former Soviet Union; supervised travel of cultural interest; participation in courses and activities at a Russian university or institute; exams, written and oral reports; to be taken concurrently with RUSS 222. Prerequisite: RUSS 102 with a grade of B or higher.",FALSE,FALSE,TRUE
RUSS,222,Field Studies II,3,"Russian language and literature taught in the former Soviet Union in cooperation with a Russian university or institute; exams, written and oral reports; to be taken concurrently with RUSS 221. Prerequisite: RUSS 102 with a grade of B or higher.",FALSE,FALSE,TRUE
RUSS,285,Directed Studies,4,"Individual supervision of readings or assigned projects in Russian, selected for each student individually. Prerequisite: Approval of instructor and department head.",FALSE,TRUE,FALSE
RUSS,301,Advanced Grammar and Composition I,3,Review of grammar at an advanced level; readings of literary texts for analysis and emulation; development of oral and written skills; required for modern languages majors in Russian; conducted in Russian. Prerequisite: RUSS 202 or RUSS 222 or registration therein.,TRUE,FALSE,FALSE
RUSS,302,Advanced Grammar and Composition II,3,Continuation of RUSS 301; literary interpretation of longer works; particular emphasis on the short stories of Chekhov and other major authors; required for modern languages majors in Russian; conducted in Russian. Prerequisite: RUSS 202 or RUSS 222 or registration therein.,FALSE,TRUE,FALSE
RUSS,322,Masterpieces of Russian Literature,3,"Selected works of Russian literature, representative of its major authors and most important literary movements; literary analysis and evaluation of each work's cultural background; conducted in Russian. Prerequisite: RUSS 202 or RUSS 222 or registration therein. May be retaken with approval of department head.",TRUE,TRUE,FALSE
RUSS,410,Seminar in Russian Studies,3,"Exploration of a significant topic, event, or period in Russian literature and culture; taught in Russian. Prerequisite: RUSS 202 or RUSS 222.",TRUE,FALSE,FALSE
RUSS,441,The Russian Novel I: Tolstoy and Dostoevsky,3,"Study of the major works of Tolstoy and Dostoevsky; discussion of the literary nature and purpose of novels, especially in the context of Russian culture; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 441/RUSS 441.",TRUE,TRUE,FALSE
RUSS,442,The Russian Novel II: The Twentieth Century,3,"Study of major Russian novels from ca. 1900 to the end of Stalinism; exploration of topics relevant to Russia's experience in the 20th century; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 442/RUSS 442.",TRUE,TRUE,FALSE
RUSS,443,Contemporary Russian Prose,3,"Study of Russian and Soviet 20th century prose literature, with emphasis on post-Stalinist and post-glasnost writers; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 443/RUSS 443.",TRUE,FALSE,FALSE
RUSS,444,Russian Drama,3,"Introduction to the masterpieces of Russian drama from the 19th century to the present; includes such authors as Pushkin, Chekhov, Gorky, Arbuzov, Rozov and Petrushevskaya; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 444/RUSS 444.",FALSE,TRUE,FALSE
RUSS,446,Russian Artistic Culture I: Beginnings to 1900,3,"Masterpieces of Russian art, including architecture, dance, theater, music, and literature, from its beginnings until ca. 1900; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 446/RUSS 446.",FALSE,TRUE,FALSE
RUSS,447,Russian Artistic Culture II: 1890 to Present,3,"Masterpieces of Russian art, including architecture, dance, theater, music, film, and literature, from ca. 1890 to the present; taught in English. Prerequisite: RUSS 201 or registration therein, or approval of instructor. Cross Listing: EURO 447/RUSS 447.",FALSE,TRUE,FALSE
SCEN,201,Self-Directed Experiences with Adolescents,1,"Study of adolescents in diverse school and community settings; issues in physical, mental, social and emotional development; issues related to racism, sexism, and cultural diversity; development, presentation, and defense of portfolio required. Attendance at all seminars and scheduled observations required. Prerequisite: Major in mathematics, biology, chemistry or physics, or approval of instructor.",TRUE,TRUE,FALSE
SCEN,689,Special Topics in...,4,Selected topics in an identified area of science. May be repeated for credit. Prerequisites: Graduate classification and approval of instructor.,FALSE,TRUE,FALSE
SCMT,300,Business Communications I,1,"Proper techniques for writing major-specific business communications; progress report, memorandum, letter, executive summary; verbal communications via phone call and person-to-person communications; critiques of personal and peer writing. Prerequisites: Junior or senior classification; SCMT majors only. Cross Listing: ISYS 300/SCMT 300.",TRUE,TRUE,TRUE
SCMT,303,Statistical Methods,3,"Collection, tabulation and presentation of numerical data; sampling, estimation of averages and variation, probability and error, hypothesis testing and correlation. Prerequisite: Admission to upper division in Mays Business School.",TRUE,TRUE,TRUE
SCMT,305,Intermediate Business Statistics,3,"Selected topics in statistical analysis; practical applications to functional problems in accounting, finance, marketing and management; applications of existing computer programs minimize computations. Prerequisite: SCMT 303 or STAT 301, STAT 302, or STAT 303.",FALSE,FALSE,TRUE
SCMT,309,Supply Chain Management Principles,3,"Integrated management of the make, buy and delivery processes in firms; emphasis on issues specific to the procurement, manufacturing, and logistics disciplines; requirements for operating in a global marketplace; includes cultural, functional and strategic aspects of global business. Prerequisite: ISYS 209; junior classification; University Studies Business Concentration students only.",TRUE,FALSE,FALSE
SCMT,335,Sourcing and Procurement,3,"Processes to identify and manage suppliers for goods and services to support operations; including sourcing, contracting, negotiations, buying procedures, cost and price analysis, vendor relations, auditing and inspection, supplier relations, and applications to information technology systems. Prerequisite: SCMT 364 with a grade of C or better; SCMT 340 and SCMT 361; or approval of instructor.",TRUE,TRUE,FALSE
SCMT,336,Decision Support Systems,3,"Application of quantitative decision-making techniques to management decision problems; focus on model development, solution and implementation of results. Prerequisites: SCMT 364; junior or senior classification.",TRUE,TRUE,FALSE
SCMT,340,Global Supply Chain Management,3,"Extend knowledge of basic concepts of transportation and logistics to specialized situations in international business in order to understand (a) the international trade and commercial environment, (b) exporting and importing documentation and procedures and (c) operations involving international shipping and transportation. Prerequisite: SCMT 364 with a grade of C or better.",TRUE,TRUE,TRUE
SCMT,345,Business Process Design,3,"Design, implementation and improvement of the processes by which a firm sources, makes, and delivers products and services to meet customer requirements; includes six-sigma, process flow charting, computer simulation, and other techniques to document, analyze, design and improve business processes. Prerequisite: SCMT 364 with a grade of C or better; SCMT 340 and SCMT 361; or approval of instructor.",TRUE,TRUE,FALSE
SCMT,361,Operations Planning and Control,3,"Planning and controlling the conversion of materials, labor, capital, and information into goods and services for both manufacturing and service organizations; emphasis on managerial and technical aspects of planning and controlling operating systems. Prerequisite: SCMT 364 with a grade of C or better; or approval of instructor.",TRUE,TRUE,TRUE
SCMT,364,Operations Management,3,"Concepts, issues and techniques used to plan, analyze, and control systems of production; operational problems in producing goods and services. Prerequisite: SCMT 303 or STAT 301, STAT 302, or STAT 303 or concurrent enrollment; admission to upper division in Mays Business School.",TRUE,TRUE,TRUE
SCMT,375,Supply Chain Security,3,Security of global supply chains; selection of appropriate technologies utilized in securing global supply chains; planning responses to disaster events in relation to the delivery and receipt of goods and services; designing draft security policies for an organization by supply chain.  Prerequisite: SCMT 364.,FALSE,TRUE,FALSE
SCMT,380,Lean Business Systems,3,"Analysis of real world business challenges using an operational framework to identify and solve problems; provides a route map to sustain results; exploration of lean strategies such as root cause analysis, batch to pull processes, value stream mapping, level loading, line balancing. Prerequisite: Admission to upper division in Mays Business School.",TRUE,FALSE,FALSE
SCMT,400,Business Communication II,1,Development of critical interpersonal and oral communication skills; strategies for positive team development; conflict resolution; oral presentations and information elicitation; production of effective visual aids. Prerequisites: Junior or senior classification; SCMT majors only. Cross Listing: ISYS 400/SCMT 400.,TRUE,TRUE,TRUE
SCMT,465,Information Technology for Supply Chain Management,3,"Overview of information technology applications for planning and controlling the design, manufacture and distribution of goods and services; managerial and technical aspects of information technology for product design, shop floor, factory, enterprise and supply chain management. Prerequisite: SCMT 340 with a grade of C or better; SCMT 361; or approval of instructor.",TRUE,TRUE,FALSE
SCMT,468,Enterprise Resource Planning,3,"Application of advanced information technology for integrating business functions through distributed databases; applications for planning, scheduling, purchasing and costing to multiple layers of the organization. Prerequisite: SCMT 364.",TRUE,TRUE,FALSE
SCMT,485,Directed Studies,4,Directed study of selected problems in an area of supply chain management not covered in other courses. Prerequisites: Admission to upper division in Mays Business School and approval of academic advisor and instructor.,FALSE,TRUE,FALSE
SCMT,489,Special Topics In...,4,Selected topic in an identified field of supply chain management two times for credit. Prerequisites: Admission to upper division in Mays Business School and approval of academic advisor and instructor.,TRUE,TRUE,TRUE
SCMT,610,Business Analytics,3,Formulation and structuring of business problems using selected quantitative techniques; modeling and statistical analysis stress computer applications. May be repeated for up to 3 hours credit. Classification 6 students may not enroll in this course. Prerequisite: Enrollment is limited to MBA students.,TRUE,TRUE,FALSE
SCMT,614,Operations Management,3,"Theory and applications of designing, analyzing and controlling productive systems in the allocation and use of resources to produce goods and services. May be repeated for up to 3 hours credit. Classification 6 students may not enroll in this course. Prerequisites: SCMT 610 or equivalent; enrollment is limited to MBA students.",TRUE,FALSE,FALSE
SCMT,616,Supply Chain Management,3,"Focus on the integrated management of the total product delivery system; purchasing, inventory management and distribution functions with emphasis on physical and information flows. Prerequisites: SCMT 614 and MBA student classification.",FALSE,TRUE,FALSE
SCMT,645,Business Process Design,3,"Introduction to business process design and analysis; tools and techniques to document, analyze and improve business processes; Six Sigma process design and improvement; process metrics; computer simulation of processes; aligning business process with organizational goals and objectives; and case study of real world business problems. Prerequisites: Graduate classification or approval of instructor; SCMT 614, SCMT 660 or approval of instructor.",TRUE,FALSE,FALSE
SCMT,667,Logistics and Distribution Management,3,"Contemporary logistics activities including inbound and outbound materials and service flows, with special emphasis on their relationships to the firm's manufacturing function. Classification 6 students may not enroll in this course. Prerequisite: SCMT 614 or SCMT 660 or equivalent.",FALSE,TRUE,FALSE
SCMT,689,Special Topics in...,4,Selected topics in identified areas of operations and supply chain management.,TRUE,FALSE,FALSE
SCSC,105,World Food and Fiber Crops,3,"(AGRI 1307, 1407) World Food and Fiber Crops.   Plant relationships, structure and development; environmental factors affecting plants; technological aspects of agricultural practices; food production for an increasing population.*",TRUE,TRUE,FALSE
SCSC,201,Great Plains Settlement and Farming,3,"American Indian hunting and farming; transformation by Manifest destiny, Homestead Act, railroads, Indian Wars, U.S. Army, crops and farm families; effects of World Wars, Great Depression, Dust Bowl, irrigation, fertilization, pest controls, precision farming.",TRUE,FALSE,TRUE
SCSC,205,Problem Solving in Plant and Soil Systems,3,"Problems in management of soils, crops, and natural resources; problem solving skills including collecting, interpreting, using and communicating scientific and nonscientific data.",TRUE,FALSE,FALSE
SCSC,301,Soil Science,4,"Evaluation of the nature and properties of soils; explanation of the various soils, their components and roles in the environment using the scientific methods and technology. Prerequisite: Junior or senior classification, or approval of instructor.*",TRUE,TRUE,TRUE
SCSC,302,Recreational Turf,3,"Principles underlying construction and maintenance practices for turf facilities including athletic fields, golf courses, parks and home lawns; aesthetic, safety and economic aspects of turf varieties, soil conditions, plant protectants and maintenance equipment. Prerequisite: Biology or approval of instructor.",TRUE,TRUE,TRUE
SCSC,304,Plant Breeding and Genetics,3,"Genetic improvement of crops by hybridization and selection; special breeding methods and techniques applicable to naturally self-pollinated, cross-pollinated and asexually reproduced plants. Prerequisite: SCSC 105.*",FALSE,TRUE,FALSE
SCSC,305,Professional Development in Agronomy,1,"Enhancement of human relation skills related to a career in soil and crop sciences; field trip to Mississippi to interact with leadership from a global agricultural company; on-campus experiences to improve effective learning practices, job seeking and retention and setting and achieving near-term and long-term professional goals. Prerequisites: Junior or senior classification or approval of instructor.",TRUE,FALSE,FALSE
SCSC,307,Crop Biology and Physiology,4,"Emphasis on seed biology, germination, development of cells and tissues, anatomy, and growth and development of crop plants; plant hormones and tropisms, membranes and membrane transport, water absorption and transport through plants, photosynthesis, respiration and carbohydrate metabolism, and flowering; environmental effects on crop adaptation, growth, development, and productivity. Prerequisites: SCSC 205, junior or senior classification, or approval of instructor.",TRUE,FALSE,FALSE
SCSC,309,Water in Soils and Plants,4,"Fundamentals of plant water use, and water movement and storage in soils; evapotranspiration, plant water requirements and irrigation scheduling; issues impacting irrigation and water quality; techniques for measuring soil and plant water relations. Prerequisite: Junior or senior classification, or approval of instructor.",FALSE,TRUE,FALSE
SCSC,310,Soil Morphology and Interpretations,2,Field study of morphological features of soil profiles and the morphological characterization of important soils of Texas in relation to soil use and management. Prerequisite: SCSC 301 or registration therein.*,TRUE,TRUE,FALSE
SCSC,311,Principles of Crop Production,3,"Review of plant physiology and crop adaptation to mesoclimates; crop management factors of planting, pest control, plant nutrition, irrigation, GIS, and harvesting techniques; special units on organic farming, conservation agriculture, farming in low-rainfall climates, and bioenergy crops; influence of markets, government policies, and the global economy on cropping strategies. Prerequisites: SCSC 307, junior or senior classification, or approval of instructor.",TRUE,FALSE,FALSE
SCSC,312,Professional Development in Turfgrass,1,"Includes but not limited to fertilizer, pesticide, irrigation calculations; turfgrass, insect and weed identification and management, soils and rootzone construction; irrigation system operation and auditing; sprayer and spreader operation and calibration; builds upon and allows application of information obtained in SCSC 302; designed to better prepare those intending to compete in the GCSAA and STMA Collegiate Turf Bowl competitions. Prerequisite: SCSC 302 or registration therein.",TRUE,FALSE,FALSE
SCSC,330,Social and Ethical Aspects of International Cropping Systems,3,"Philosophical basis of ethical decisions; includes slavery, war, population growth, migration, farm workers, chemical inputs, genetically modified organisms, soil and water conservation and protection of wild species. Prerequisite: Junior or senior classification.",FALSE,TRUE,TRUE
SCSC,402,Crop Stress Management,4,"Identification, measurement, biology, physiology and management of crop stress; limitations of specific environments to crop productivity; morphological and physiological crop stress response mechanisms. Prerequisites: SCSC 307, junior or senior classification, or approval of instructor.",TRUE,TRUE,FALSE
SCSC,405,Soil and Water Microbiology,4,"Roles of soil and water microorganisms in the sustainability and productivity of various ecosystems with specific emphasis on plant-microbial interactions, nutrient cycling, degradation of pesticides and other xenobiotics, generation of trace gases, and soil and water quality; hands-on laboratory experience with current techniques in soil and water microbiology. Prerequisites: Junior or senior classification, or approval of instructor.",TRUE,TRUE,FALSE
SCSC,410,International Agricultural Systems,3,"Contrast modern agriculture systems with those in developing countries; emphasis on natural resources and technologies interacting with economic and social development on a global scale. Prerequisite: Junior or senior classification, or approval of instructor.",TRUE,FALSE,FALSE
SCSC,420,Brazilian Agriculture and Food Production Systems,6,"Comparison and study of Brazilian and U.S. agriculture and culture related to soil, water, and forest conservation and management in Brazil; tour and learn about Amazon River, rain forest, Brasilia, farm, ranch, and floral production systems, agricultural cooperatives and research, sugar and alcohol production, phosphate mining and production; visit points of interest. Prerequisite: Junior or senior classification or approval of instructor.",FALSE,TRUE,FALSE
SCSC,421,International Agricultural Research Centers - Mexico,3,International agricultural research; CIMMYT interaction; modern and underdeveloped tropical agricultural systems; introduction to Mexican culture; critical evaluation of complex and international agricultural issues and research programs. Prerequisites: Junior or senior classification and approval of instructor.,FALSE,FALSE,TRUE
SCSC,422,Soil Fertility and Plant Nutrient Management,3,"Chemical and biological reactions in soils that influence nutrient availability to plants; environmental aspects associated with nutrient availability and fertilization, especially for nitrogen (N) and phosphorus (P). Prerequisites: SCSC 301, junior or senior classification, or approval of instructor.",TRUE,FALSE,FALSE
SCSC,423,Natural Resources and Agricultural Sustainability in UK,3,"Environmental impacts and sustainability of United Kingdom and U.S. agriculture compared; soil, water, crop, and environmental management; conservation of watersheds; production of hydropower; sustainable use of water resources; cultural immersion. Prerequisites: Junior or senior classification and approval of instructor.",FALSE,FALSE,TRUE
SCSC,427,Sports Field Construction,4,"Development of knowledge, skills, and experiences for the design and construction of a turfgrass-based sports field; case studies and visits to model fields, guest lectures from sports field owners, designers, and construction company managers; hands-on construction of a small-scale sand-based sports field. Prerequisites: SCSC 309, junior or senior classification, or approval of instructor.",FALSE,TRUE,FALSE
SCSC,428,Advanced Turf Ecology and Physiology,3,"Examination of how environmental stresses, genetics, and cultural management practices influence the growth, development, and physiology of turfgrasses; exploration of how turf communities function within urban landscapes; introduction to environmental, social, and political issues encountered when managing these areas.",FALSE,TRUE,FALSE
SCSC,429,Turf Management Systems,4,"Development of turf management plans for large turfgrass sites including parks, golf courses and sports facilities; use of case studies to critically analyze turf management programs. Prerequisite: SCSC 428.",TRUE,FALSE,FALSE
SCSC,430,Turfgrass Maintenance,4,"Activities in a day-to-day turfgrass maintenance operation; decision-making in culture, equipment, irrigation systems, budgets, records and labor management. Laboratory includes principles and actual mechanical procedures involved in maintaining turfgrass. Prerequisite: SCSC 428 or approval of instructor.*",FALSE,TRUE,FALSE
SCSC,432,Soil Fertility and Plant Nutrient Management Laboratory,1,"Methods used in soil testing, fertilizer recommendations, chemical and physical properties of soils, and determination of specific characteristics of a collected and analyzed soil sample. Prerequisites: SCSC 301; SCSC 422 or registration therein, junior or senior classification, or approval of instructor.*",TRUE,FALSE,FALSE
SCSC,441,Crop Production Systems,3,Integration of crop production and management concepts through a systems approach; application of concepts using case studies and team projects. Prerequisite: Senior classification or approval of instructor.,FALSE,TRUE,FALSE
SCSC,444,Forage Ecology and Management,3,"Investigation of multidisciplinary approaches toward the development of integrated forage, livestock, and wildlife production systems that are economically feasible and environmentally sustainable. Prerequisite: Junior or senior classification or approval of instructor.",FALSE,TRUE,FALSE
SCSC,446,Weed Management and Ecology,4,"Practical information related to weed management and ecology for various vegetative systems to include turf and agronomic crops; calibration of applicators, herbicide labels, mode of action of herbicides, herbicide-resistant weed management. Prerequisites: CHEM 222, SCSC 307, junior or senior classification, or approval of instructor.",TRUE,FALSE,FALSE
SCSC,455,Environmental Soil and Water Science,3,"Discussion of physical, chemical, and biological properties of soil and water and the impact on productivity and sustainability of various ecosystems; application of the knowledge of properties and soil processes to develop and evaluate strategies for protecting and/or improving soil and water quality. Prerequisite: SCSC 301 or approval of instructor.",FALSE,TRUE,FALSE
SCSC,458,Watershed and Water Quality Management,3,Land use impact on surface and ground water chemistry; legislation impacting water quality; surface and groundwater impairment and restoration. Prerequisite: CHEM 101 or equivalent or approval of instructor; junior or senior classification.,FALSE,TRUE,FALSE
SCSC,481,Senior Seminar,2,"Capstone course bringing together student experiences, exams, and exercises necessary for completing and assessing curriculum program learning outcomes. Prerequisite: Senior classification.",TRUE,TRUE,FALSE
SCSC,484,Internship,3,Practical on-the-job experience in the student's area of specialization. Prerequisites: Junior or senior classification; approval of instructor; 2.0 or better GPR in major and overall.,TRUE,FALSE,TRUE
SCSC,485,Directed Studies,4,For advanced undergraduates to permit field or laboratory investigation or study of subject matter not included in established courses. Prerequisite: 10 hours of junior and senior agronomy or approval of instructor.,FALSE,TRUE,FALSE
SCSC,489,Special Topics in...,4,Selected topics in an identified area of agronomy. May be repeated for credit. Prerequisite: Approval of department head.*,TRUE,FALSE,FALSE
SCSC,605,Pedology,3,"Soil genesis, morphology and classification; development of a working knowledge of soil taxonomy and diagnostic horizons used in placement of soils. Prerequisites: SCSC 301 or equivalent; or approval of instructor. Two 2-day field trips for which departmental fees may be assessed to cover costs.",FALSE,TRUE,FALSE
SCSC,607,Crop Physiology,3,"Growth and productivity of major agronomic crops as related to plant physiological processes and environmental parameters, including manipulation of crop growth for enhanced production. Prerequisites: SCSC 303; MEPS 313.",FALSE,TRUE,FALSE
SCSC,610,Host Plant Resistance,3,"Host plant resistance programs from the standpoint of the plant breeder, plant pathologist and entomologist; team taught with each discipline represented; roundtable discussion of assigned readings and lectures. Prerequisite: Approval of instructor. Cross Listing: ENTO 610 and PLPA 610.",FALSE,TRUE,FALSE
SCSC,611,Introduction to Environmental Biophysics,4,"Theoretical and experimental analysis of interactions between living organisms and their environments; measurement and modeling of the physical environment; measurement and modeling of energy and mass transfer between organisms and their environments, and of organism response to fluxes of mass and energy. Prerequisites: Graduate classification and approval of instructor.",FALSE,TRUE,FALSE
SCSC,615,Reclamation of Drastically Disturbed Lands,3,"Theoretical and practical aspects of reclamation of lands disturbed during mining of lignite, uranium, phosphorous, oil shale and other minerals and disturbances due to industrial activities; emphasis on physical and chemical characteristics of disturbed materials and their impact on establishment of permanent vegetation. Prerequisite: SCSC 301 or approval of instructor.",TRUE,FALSE,FALSE
SCSC,618,Analysis of Environmental Systems,2,"Classical and contemporary methods for analyzing chemical components of environmental systems, soil, water, plants and gases; environmental chemistry coupled with experiential. Prerequisite: Graduate classification.",TRUE,FALSE,FALSE
SCSC,624,Soil Chemistry,3,"Chemistry of clay minerals, inorganic solid phases, and organic colloids in soil; mass transfer reactions in soils: absorption/desorption, precipitation/dissolution, gas/liquid phase exchange; principles of soil acidity and salinity; introduction to application of equilibrium concepts in soils. Prerequisites: SCSC 301 or approval of instructor.",TRUE,FALSE,FALSE
SCSC,626,Soil Mineralogy,3,"Crystal structures and properties of important minerals in soils and sediments especially clay minerals and oxides combined with identification techniques involving theory and practice with x-ray diffraction, electron microscopy, infrared and chemical methods.",TRUE,FALSE,FALSE
SCSC,627,Soil Chemistry and Fertility,3,"Chemical and biological behavior of nitrogen, phosphorus and potassium in soils; secondary nutrients, micronutrients and soil acidity and liming; interpretation of soil chemical/biochemical research from historical and current literature and relationships with nutrient availability, plant uptake, and environmental quality. Prerequisites: SCSC 422; MEPS 313.",FALSE,TRUE,FALSE
SCSC,634,Regulatory Science: Principles & Practices in Food Systems,3,"Regulatory Science: Principles & Practices in Food Systems.   Regulatory tools, standards and approaches in production, processing and distribution of agricultural goods; development and implementation of regulations; interdependence of federal and state agencies, use of risk analysis.",TRUE,FALSE,FALSE
SCSC,637,Environmental Microbiology,3,Microbial diversity and interactions in various environments with emphasis on soil and freshwater systems. Molecular methods for detection and characterization of indigenous and introduced microorganisms. Environmental sources and fate of pathogens. Biotechnological applications of environmental microorganisms.,TRUE,FALSE,FALSE
SCSC,641,Plant Breeding I,3,Theoretical and practical aspects of plant breeding including genetic basis; application of breeding methods and interdisciplinary considerations in breeding problems. Prerequisites: SCSC 304 or HORT 404/GENE 404; GENE 301; STAT 651.,FALSE,TRUE,FALSE
SCSC,642,Plant Breeding II,3,"Expectations of genetic improvement for different plant breeding methods; relative efficiency for crops of different reproductive mechanisms; genetic variances, covariances and genotype-environment interaction components of variance used in planning selection procedures. Prerequisites: SCSC 641; GENE 613; STAT 619.",TRUE,FALSE,FALSE
SCSC,643,Molecular Quantitative Genetics and Plant Breeding,3,"Classical, applied and molecular aspects of quantitative genetics in plant breeding; genetic relationships; genetic diversity; genetic phenomena (linkage, heterosis and epistasis); genotype by environment interaction; mapping quantitative trait loci (QTL); genomic and marker-assisted selection; application of statistical software. Prerequisites: STAT 651, SCSC 642 or GENE 613; or approval of instructor. Cross Listing: GENE 643/SCSC 643.",FALSE,TRUE,FALSE
SCSC,644,Forage Ecology and Management,3,"Investigation of multidisciplinary approaches toward the development of integrated forage, livestock, and wildlife production systems that are economically feasible and environmentally sustainable. Prerequisites: Approval of instructor and graduate classification.",FALSE,TRUE,FALSE
SCSC,646,Advanced Studies in Cotton Fiber Quality and Its Measurements,3,"Advanced studies in cotton fiber quality and its measurement will explore the morphology of cotton fiber growth, the instruments used to determine fiber quality, and the interpretation of quality measurements.",TRUE,FALSE,FALSE
SCSC,650,Mode of Action and Environmental Fate of Herbicides,3,"Relationships between physical-chemical characteristics of herbicides and their biological activity, selectivity, environmental fate in soil, water, and plants. Laboratory includes practical applications of gas and liquid chromatography, liquid scintillation counting and plant bioassays. Prerequisite: SCSC 450 or approval of instructor.",FALSE,TRUE,FALSE
